TRANSACTION_ID,PORTFOLIO_ID,ASSET_ID,TRADE_DATE,TRANSACTION_TYPE,QUANTITY,PRICE,FEES,CURRENCY,CREATED_AT
9000267,20005,30029,2025-06-22,BUY,0.5072,41637.065808,1.719195,USD,2025-06-22 11:12:18
9000268,20001,30006,2025-05-09,SELL,4.341048,339.556858,1.23921,USD,2025-05-09 09:59:26
9000269,20009,30010,2025-07-11,BUY,77.317753,140.670709,0.261229,USD,2025-07-11 13:19:18
9000270,20003,30012,2025-11-06,BUY,40.531691,147.274929,0.912517,USD,2025-11-06 17:34:46
9000271,20002,30014,2025-09-01,BUY,68.177492,139.445482,1.435545,USD,2025-09-01 19:53:55
9000272,20006,30033,2025-04-27,SELL,0.090595,0.55187,1.572523,USD,2025-04-27 15:35:17
9000273,20003,30028,2025-12-09,SELL,16.738007,56.570276,0.769967,USD,2025-12-09 11:12:56
9000274,20001,30010,2025-03-11,BUY,2.526883,115.74458,0.206329,USD,2025-03-11 12:13:09
9000275,20003,30025,2025-05-08,BUY,58.263663,98.490397,1.988314,USD,2025-05-08 15:27:15
9000276,20001,30028,2025-07-22,SELL,31.223846,44.011324,1.095028,USD,2025-07-22 17:33:36
9000277,20006,30007,2025-08-29,BUY,28.499552,250.131332,1.692068,USD,2025-08-29 15:35:46
9000278,20003,30009,2025-06-26,SELL,37.181665,117.688543,1.473876,USD,2025-06-26 14:58:03
9000279,20008,30003,2025-06-23,BUY,38.430976,801.752394,1.014621,USD,2025-06-23 14:40:16
9000280,20011,30026,2025-08-04,BUY,46.685574,81.233184,1.390384,USD,2025-08-04 19:12:52
9000281,20008,30004,2026-01-03,SELL,73.481382,148.791403,0.815915,USD,2026-01-03 17:45:49
9000282,20010,30005,2025-04-11,SELL,76.676796,137.729025,0.890925,USD,2025-04-11 19:33:14
9000283,20013,30021,2025-03-04,BUY,37.313525,451.157165,0.0,USD,2025-03-04 11:29:05
9000284,20013,30008,2025-09-09,SELL,53.069987,131.63589,1.418775,USD,2025-09-09 17:15:03
9000285,20003,30026,2025-12-15,BUY,6.773443,93.060787,1.113921,USD,2025-12-15 12:43:50
9000286,20013,30034,2025-10-17,SELL,38.1082,109.775085,1.013403,USD,2025-10-17 18:07:29
9000287,20004,30030,2025-12-04,BUY,0.365808,2953.647997,1.32441,USD,2025-12-04 18:42:20
9000288,20008,30002,2025-03-13,SELL,3.304411,418.477833,0.388949,USD,2025-03-13 11:43:12
9000289,20013,30010,2025-09-02,BUY,79.467146,134.852596,0.05912,USD,2025-09-02 13:29:34
9000290,20003,30027,2025-12-29,BUY,45.561848,155.974509,1.553438,USD,2025-12-29 19:17:03
9000291,20001,30001,2025-03-16,SELL,19.066858,195.011487,0.240181,USD,2025-03-16 12:04:10
9000292,20008,30021,2025-04-26,BUY,34.978127,471.53592,1.121339,USD,2025-04-26 15:06:25
9000293,20008,30005,2025-05-29,SELL,17.15241,162.45649,0.397991,USD,2025-05-29 15:45:27
9000294,20014,30027,2025-12-07,BUY,8.509191,175.285385,1.723774,USD,2025-12-07 19:39:35
9000295,20002,30029,2025-02-10,BUY,0.283343,47686.296002,0.882963,USD,2025-02-10 13:40:56
9000296,20013,30006,2026-01-09,SELL,1.797158,408.69278,0.588373,USD,2026-01-09 12:02:50
9000297,20006,30004,2025-12-15,BUY,68.025605,207.718752,0.0,USD,2025-12-15 13:24:47
9000298,20011,30014,2025-07-21,BUY,53.220126,126.901763,0.0,USD,2025-07-21 19:54:30
9000299,20010,30010,2025-02-18,BUY,76.225521,128.484297,0.0,USD,2025-02-18 17:58:20
9000300,20005,30001,2025-07-27,BUY,66.372999,211.145016,0.871762,USD,2025-07-27 16:14:31
9000301,20007,30006,2025-01-18,BUY,5.099729,349.049711,0.742242,USD,2025-01-18 12:51:52
9000302,20003,30017,2025-03-21,SELL,44.395472,117.211431,2.313321,USD,2025-03-21 09:02:25
9000303,20004,30032,2026-01-04,SELL,0.505008,336.284797,0.957798,USD,2026-01-04 12:23:58
9000304,20013,30019,2025-07-04,BUY,69.148597,138.667509,1.027955,USD,2025-07-04 11:18:11
9000305,20011,30010,2025-04-16,BUY,69.841709,113.260998,1.741955,USD,2025-04-16 15:13:55
9000306,20007,30003,2025-05-11,SELL,44.359835,730.884967,1.100372,USD,2025-05-11 13:10:04
9000307,20011,30012,2025-04-24,BUY,20.523393,129.139822,0.528464,USD,2025-04-24 17:18:21
9000308,20005,30002,2025-03-05,BUY,62.698676,404.124781,1.238042,USD,2025-03-05 14:28:55
9000309,20004,30029,2025-10-24,BUY,0.049827,50130.104972,0.07018,USD,2025-10-24 14:57:04
9000310,20012,30005,2025-04-09,SELL,32.411378,142.373544,0.349342,USD,2025-04-09 19:02:09
9000311,20002,30025,2025-11-04,BUY,77.514449,107.506593,0.494784,USD,2025-11-04 14:19:26
9000312,20009,30020,2025-05-05,BUY,51.688921,125.033714,0.38687,USD,2025-05-05 14:02:05
9000313,20011,30010,2025-03-31,SELL,22.416604,121.091311,1.712363,USD,2025-03-31 09:18:25
9000314,20009,30010,2025-11-22,SELL,17.007978,137.251215,1.238412,USD,2025-11-22 14:35:33
9000315,20014,30025,2025-10-28,SELL,43.817216,108.556555,1.530534,USD,2025-10-28 14:47:37
9000316,20001,30010,2025-10-27,BUY,73.249344,150.992672,0.741331,USD,2025-10-27 12:28:58
9000317,20009,30027,2025-09-22,BUY,56.368543,239.626123,1.410996,USD,2025-09-22 13:22:46
9000318,20004,30033,2025-03-27,BUY,0.260615,0.586401,1.488444,USD,2025-03-27 18:32:10
9000319,20002,30030,2025-11-17,BUY,0.301166,2717.301326,1.641721,USD,2025-11-17 11:09:37
9000320,20001,30027,2025-09-12,BUY,17.291175,181.623766,2.028859,USD,2025-09-12 19:24:38
9000321,20001,30028,2026-01-05,SELL,36.893288,58.028396,0.062976,USD,2026-01-05 14:57:39
9000322,20004,30015,2025-04-19,BUY,48.308787,133.680351,1.000295,USD,2025-04-19 12:21:06
9000323,20013,30024,2025-12-07,BUY,1.907905,64.347599,1.516104,USD,2025-12-07 13:47:28
9000324,20005,30010,2025-12-31,SELL,55.12561,129.416579,1.115437,USD,2025-12-31 11:03:04
9000325,20001,30004,2025-06-06,BUY,29.193992,202.753644,1.734279,USD,2025-06-06 17:44:54
9000326,20014,30032,2025-03-13,SELL,0.308324,306.695102,0.045639,USD,2025-03-13 15:15:32
9000327,20001,30021,2025-11-30,BUY,16.315182,558.95868,1.292372,USD,2025-11-30 09:11:22
9000328,20003,30030,2025-11-26,BUY,0.252545,2942.665092,0.0,USD,2025-11-26 12:46:47
9000329,20007,30017,2025-09-21,BUY,41.679735,145.12317,0.803286,USD,2025-09-21 18:46:59
9000330,20003,30034,2025-08-06,BUY,12.942745,105.080522,0.643189,USD,2025-08-06 11:53:14
9000331,20014,30028,2025-06-18,BUY,34.886602,43.326103,2.309676,USD,2025-06-18 18:00:28
9000332,20002,30034,2025-06-07,SELL,6.654337,108.423236,2.553441,USD,2025-06-07 09:52:28
9000333,20007,30024,2025-10-26,BUY,54.63292,60.065322,1.376121,USD,2025-10-26 19:24:58
9000334,20013,30003,2025-08-12,SELL,70.643513,842.687746,0.341549,USD,2025-08-12 14:27:08
9000335,20008,30001,2025-04-20,SELL,27.356643,198.568273,0.832761,USD,2025-04-20 11:18:01
9000336,20009,30015,2025-06-05,BUY,72.240148,140.957051,0.679889,USD,2025-06-05 10:31:07
9000337,20006,30006,2025-08-09,BUY,44.101229,396.164044,0.974383,USD,2025-08-09 14:14:19
9000338,20013,30029,2025-12-06,BUY,0.050541,48542.257263,0.0,USD,2025-12-06 12:58:59
9000339,20004,30011,2025-05-19,BUY,66.678049,126.093791,0.727326,USD,2025-05-19 10:55:14
9000340,20009,30008,2025-08-06,BUY,64.437164,140.858232,1.55234,USD,2025-08-06 18:51:16
9000341,20003,30019,2025-07-28,SELL,28.41005,134.982054,0.23054,USD,2025-07-28 15:30:02
9000342,20005,30026,2025-11-05,SELL,25.245457,79.467962,1.17938,USD,2025-11-05 19:53:15
9000343,20008,30002,2025-04-21,SELL,45.076268,450.267542,0.271796,USD,2025-04-21 11:25:22
9000344,20002,30032,2025-03-20,SELL,0.385461,328.583668,0.96302,USD,2025-03-20 09:29:44
9000345,20012,30021,2025-05-07,BUY,53.295547,443.324283,1.38661,USD,2025-05-07 15:54:05
9000346,20008,30020,2026-01-09,SELL,37.65522,140.405392,0.644831,USD,2026-01-09 14:05:20
9000347,20003,30015,2025-01-22,SELL,34.88981,122.467956,1.047594,USD,2025-01-22 15:39:12
9000348,20006,30018,2025-10-02,SELL,77.413823,112.89486,1.626506,USD,2025-10-02 19:19:11
9000349,20011,30031,2025-04-18,SELL,0.023231,87.964393,1.850358,USD,2025-04-18 19:29:59
9000350,20005,30035,2025-04-13,BUY,38.352829,102.736335,1.930253,USD,2025-04-13 15:14:42
9000351,20010,30035,2025-01-20,SELL,29.466569,104.259002,2.23814,USD,2025-01-20 19:24:19
9000352,20003,30023,2025-06-05,SELL,17.719236,245.946415,0.0,USD,2025-06-05 11:20:11
9000353,20002,30004,2025-09-20,SELL,5.214492,193.569956,2.36791,USD,2025-09-20 15:53:17
9000354,20008,30023,2025-04-02,BUY,56.073729,260.111014,1.002587,USD,2025-04-02 17:53:09
9000355,20006,30019,2025-12-04,SELL,56.705993,113.130756,2.390943,USD,2025-12-04 10:19:49
9000356,20001,30015,2025-10-12,BUY,51.483541,124.664012,1.186838,USD,2025-10-12 18:29:12
9000357,20013,30002,2025-11-06,SELL,59.504613,414.554538,1.135942,USD,2025-11-06 12:07:28
9000358,20008,30026,2025-08-14,BUY,69.17675,67.745012,1.435898,USD,2025-08-14 16:47:26
9000359,20005,30023,2025-04-15,SELL,18.081934,240.452601,1.606424,USD,2025-04-15 17:07:14
9000360,20005,30030,2025-10-20,BUY,0.404892,2890.875767,0.12401,USD,2025-10-20 18:29:28
9000361,20003,30011,2025-04-25,BUY,38.05947,116.649562,0.656192,USD,2025-04-25 12:14:36
9000362,20004,30003,2025-11-06,SELL,22.99111,730.349717,1.335609,USD,2025-11-06 16:10:45
9000363,20008,30029,2026-01-02,BUY,0.218681,48434.844097,1.595748,USD,2026-01-02 13:37:09
9000364,20008,30024,2026-01-07,BUY,35.897973,72.725665,0.929273,USD,2026-01-07 18:56:54
9000365,20010,30034,2025-10-09,BUY,49.596871,104.79724,0.244647,USD,2025-10-09 15:38:12
9000366,20001,30032,2025-02-26,BUY,0.447568,325.819915,0.016367,USD,2025-02-26 14:18:59
9000367,20007,30035,2025-03-06,BUY,38.359901,92.393579,0.829631,USD,2025-03-06 09:48:36
9000368,20006,30019,2025-04-04,BUY,19.156311,132.15113,0.888668,USD,2025-04-04 15:07:24
9000369,20013,30032,2025-07-23,BUY,0.174399,308.218399,0.574487,USD,2025-07-23 10:15:21
9000370,20013,30008,2025-09-21,BUY,64.020849,119.84974,0.302765,USD,2025-09-21 11:58:11
9000371,20001,30031,2026-01-01,SELL,0.140098,101.196543,1.286025,USD,2026-01-01 15:21:03
9000372,20013,30020,2025-08-10,BUY,16.76092,125.527144,0.0,USD,2025-08-10 16:57:07
9000373,20002,30027,2025-05-06,SELL,63.079199,197.688534,1.519507,USD,2025-05-06 15:01:53
9000374,20002,30017,2025-10-30,SELL,66.376691,140.452253,1.971836,USD,2025-10-30 19:20:29
9000375,20005,30017,2025-05-13,SELL,10.748664,131.575253,0.002085,USD,2025-05-13 17:51:08
9000376,20006,30001,2025-03-02,BUY,4.919535,178.055798,0.788952,USD,2025-03-02 09:44:13
9000377,20009,30008,2025-03-30,SELL,16.78746,133.241113,1.069389,USD,2025-03-30 09:32:31
9000378,20010,30029,2025-08-18,BUY,0.049037,44774.301029,1.468058,USD,2025-08-18 13:44:50
9000379,20006,30008,2025-09-07,BUY,27.24424,105.600572,1.845915,USD,2025-09-07 14:18:55
9000380,20006,30028,2025-02-24,SELL,22.91971,47.243735,1.373381,USD,2025-02-24 19:35:57
9000381,20013,30032,2025-05-02,BUY,0.174096,343.974392,0.70005,USD,2025-05-02 09:41:17
9000382,20008,30033,2025-08-13,BUY,0.151594,0.580793,0.698589,USD,2025-08-13 16:11:30
9000383,20008,30014,2025-09-11,BUY,38.20586,108.578352,1.844196,USD,2025-09-11 16:09:18
9000384,20003,30024,2025-01-22,BUY,20.707198,57.571785,0.920159,USD,2025-01-22 10:22:30
9000385,20002,30020,2025-06-06,SELL,22.459021,126.529836,0.648407,USD,2025-06-06 18:20:24
9000386,20004,30022,2025-11-07,SELL,47.104798,400.01865,1.960443,USD,2025-11-07 18:04:05
9000387,20001,30023,2025-04-18,SELL,52.905409,260.920342,0.848284,USD,2025-04-18 17:51:48
9000388,20008,30011,2025-03-19,SELL,47.221197,120.883744,0.826149,USD,2025-03-19 13:08:58
9000389,20002,30001,2026-01-12,BUY,9.157936,232.712873,1.180427,USD,2026-01-12 14:27:57
9000390,20014,30009,2025-04-30,SELL,4.977613,108.163138,0.39773,USD,2025-04-30 12:24:11
9000391,20001,30022,2025-02-26,SELL,55.412241,380.838501,1.191239,USD,2025-02-26 14:37:34
9000392,20013,30016,2025-01-25,BUY,13.326829,120.772816,0.558167,USD,2025-01-25 14:16:47
9000393,20014,30006,2025-06-29,BUY,66.066265,386.32909,0.445454,USD,2025-06-29 13:55:34
9000394,20012,30006,2025-08-02,SELL,3.580066,309.735347,2.370022,USD,2025-08-02 13:25:19
9000395,20006,30006,2025-03-17,SELL,57.465509,362.435071,0.905639,USD,2025-03-17 15:14:18
9000396,20011,30035,2025-12-20,SELL,47.068976,102.380343,0.235872,USD,2025-12-20 16:23:16
9000397,20007,30001,2026-01-07,BUY,52.994626,241.252265,0.88413,USD,2026-01-07 12:39:58
9000398,20012,30016,2025-07-26,BUY,57.099067,120.356197,0.0,USD,2025-07-26 11:53:07
9000399,20008,30015,2025-07-07,BUY,4.96694,130.475415,0.0,USD,2025-07-07 17:15:34
9000400,20014,30010,2025-09-04,BUY,58.788221,116.51962,2.272643,USD,2025-09-04 19:44:22
9000401,20005,30030,2025-05-19,BUY,0.305282,2575.881923,0.0,USD,2025-05-19 18:31:08
9000402,20005,30010,2025-08-17,BUY,66.450563,123.382335,1.693496,USD,2025-08-17 19:16:31
9000403,20004,30004,2025-12-20,SELL,64.628973,194.139524,0.909338,USD,2025-12-20 15:10:12
9000404,20011,30003,2025-11-29,BUY,25.05491,737.217229,0.043288,USD,2025-11-29 17:22:09
9000405,20003,30005,2025-03-05,BUY,35.93793,145.993804,1.457874,USD,2025-03-05 18:29:54
9000406,20009,30025,2025-12-17,BUY,19.564548,112.329199,0.842519,USD,2025-12-17 13:20:21
9000407,20013,30007,2025-08-14,BUY,4.111955,220.431533,0.0,USD,2025-08-14 13:58:25
9000408,20006,30012,2025-07-24,BUY,22.743895,138.584215,1.310101,USD,2025-07-24 19:14:07
9000409,20007,30012,2025-06-07,SELL,18.860247,123.683066,0.922534,USD,2025-06-07 13:29:22
9000410,20014,30010,2025-03-29,BUY,27.417693,105.342954,0.737625,USD,2025-03-29 12:46:45
9000411,20004,30019,2025-05-03,BUY,44.245772,124.880788,0.414804,USD,2025-05-03 10:21:31
9000412,20002,30005,2026-01-08,BUY,20.475073,200.907112,0.594769,USD,2026-01-08 14:28:35
9000413,20006,30009,2025-09-05,BUY,63.45112,139.262728,1.100341,USD,2025-09-05 10:17:04
9000414,20004,30023,2025-05-23,BUY,10.265132,236.593438,0.0,USD,2025-05-23 18:29:30
9000415,20003,30021,2025-07-25,SELL,49.882994,380.27525,1.006331,USD,2025-07-25 15:52:30
9000416,20011,30024,2025-05-26,BUY,42.364443,63.585531,0.409269,USD,2025-05-26 09:32:10
9000417,20012,30032,2025-12-04,SELL,0.365457,385.652642,0.49584,USD,2025-12-04 19:39:49
9000418,20011,30011,2025-07-31,BUY,48.648859,131.143844,2.18191,USD,2025-07-31 10:59:53
9000419,20014,30020,2025-07-02,BUY,75.50189,123.352891,1.812345,USD,2025-07-02 14:41:46
9000420,20005,30016,2025-09-11,BUY,38.803741,109.14599,1.874733,USD,2025-09-11 10:11:39
9000421,20009,30012,2025-12-29,BUY,3.200327,126.557112,0.250403,USD,2025-12-29 12:23:53
9000422,20011,30002,2025-06-25,SELL,47.769331,502.877647,0.706587,USD,2025-06-25 12:38:23
9000423,20005,30010,2025-05-07,BUY,73.464177,119.452662,0.252656,USD,2025-05-07 12:44:35
9000424,20006,30014,2025-05-24,SELL,54.432524,122.956785,1.106704,USD,2025-05-24 12:19:17
9000425,20006,30003,2025-06-17,BUY,53.284932,671.045114,1.848826,USD,2025-06-17 14:11:15
9000426,20001,30023,2025-06-08,BUY,74.016088,275.701983,0.831158,USD,2025-06-08 14:46:43
9000427,20002,30005,2025-05-06,SELL,24.603847,150.818007,1.408768,USD,2025-05-06 14:22:31
9000428,20008,30013,2025-09-25,SELL,65.168392,105.213263,1.647034,USD,2025-09-25 14:01:44
9000429,20005,30027,2025-04-16,BUY,7.40205,181.422232,0.443017,USD,2025-04-16 11:19:45
9000430,20003,30001,2025-03-16,BUY,68.904955,186.191799,0.0,USD,2025-03-16 16:28:47
9000431,20003,30033,2025-05-28,SELL,0.347859,0.604304,1.546571,USD,2025-05-28 11:53:18
9000432,20006,30027,2025-07-09,SELL,25.294854,193.899157,1.511229,USD,2025-07-09 13:44:21
9000433,20011,30019,2025-08-05,SELL,47.259535,121.077992,0.402688,USD,2025-08-05 11:47:38
9000434,20003,30012,2025-08-12,BUY,65.785333,131.016751,0.110714,USD,2025-08-12 14:33:42
9000435,20003,30006,2025-09-04,SELL,71.597185,337.387892,0.510477,USD,2025-09-04 11:52:36
9000436,20014,30024,2025-08-13,BUY,27.176825,65.530198,1.70729,USD,2025-08-13 14:03:10
9000437,20001,30007,2025-05-19,BUY,77.576423,220.711338,0.584332,USD,2025-05-19 11:32:35
9000438,20014,30014,2025-02-21,SELL,10.096548,115.267542,0.0,USD,2025-02-21 16:24:50
9000439,20006,30023,2025-08-22,SELL,12.963153,264.174839,2.711208,USD,2025-08-22 10:37:26
9000440,20004,30033,2025-01-18,BUY,0.375781,0.595142,1.053868,USD,2025-01-18 14:25:03
9000441,20001,30007,2025-07-14,SELL,64.437939,208.471981,0.428648,USD,2025-07-14 19:31:13
9000442,20009,30018,2025-06-22,BUY,35.188947,125.336882,0.947034,USD,2025-06-22 12:36:16
9000443,20007,30026,2025-02-25,BUY,63.52137,69.141676,0.838347,USD,2025-02-25 18:52:06
9000444,20013,30001,2025-12-29,SELL,4.182556,225.483255,0.430529,USD,2025-12-29 14:18:36
9000445,20002,30031,2025-09-28,SELL,0.487708,101.877912,0.587063,USD,2025-09-28 13:14:01
9000446,20004,30018,2025-10-03,BUY,72.537568,148.2932,0.817268,USD,2025-10-03 19:30:57
9000447,20011,30004,2025-08-15,BUY,18.235772,158.68176,0.960032,USD,2025-08-15 15:56:20
9000448,20007,30016,2026-01-03,BUY,50.426412,136.481772,1.353729,USD,2026-01-03 17:57:44
9000449,20006,30032,2025-08-20,SELL,0.330369,353.798787,2.003011,USD,2025-08-20 19:46:02
9000450,20003,30010,2025-12-31,BUY,68.529657,99.578671,1.994124,USD,2025-12-31 11:02:07
9000451,20008,30020,2025-07-11,BUY,70.364648,150.976562,1.382873,USD,2025-07-11 17:06:14
9000452,20007,30034,2025-10-22,BUY,47.352574,106.610157,1.09235,USD,2025-10-22 16:55:48
9000453,20009,30012,2025-12-28,BUY,20.421948,126.619891,1.223412,USD,2025-12-28 10:12:42
9000454,20014,30028,2025-06-12,SELL,33.680616,49.308905,0.490035,USD,2025-06-12 12:27:32
9000455,20004,30034,2025-12-06,SELL,6.622926,116.129756,0.100022,USD,2025-12-06 12:53:17
9000456,20002,30002,2025-11-14,BUY,62.811639,426.035902,0.081472,USD,2025-11-14 11:38:52
9000457,20010,30014,2025-03-03,BUY,78.279433,110.084673,1.350168,USD,2025-03-03 10:11:54
9000458,20012,30028,2025-07-23,BUY,15.316819,44.076688,1.026955,USD,2025-07-23 13:25:34
9000459,20002,30035,2025-07-04,BUY,49.829789,97.272045,1.278914,USD,2025-07-04 16:43:54
9000460,20007,30022,2025-04-12,BUY,28.995797,374.177865,0.299049,USD,2025-04-12 11:22:42
9000461,20011,30023,2026-01-04,BUY,13.755169,338.541476,2.798935,USD,2026-01-04 10:23:50
9000462,20008,30007,2025-03-08,BUY,59.834201,207.882382,1.858496,USD,2025-03-08 17:30:20
9000463,20010,30013,2025-07-13,BUY,48.344644,113.577264,0.0,USD,2025-07-13 10:40:05
9000464,20011,30006,2025-04-02,BUY,50.428871,345.615222,0.956712,USD,2025-04-02 09:51:23
9000465,20013,30035,2025-07-26,SELL,6.96307,97.349029,0.0,USD,2025-07-26 11:22:18
9000466,20009,30016,2025-07-18,SELL,22.235012,126.518665,1.200869,USD,2025-07-18 16:54:17
9000467,20002,30025,2025-03-03,BUY,7.444419,94.591256,0.0,USD,2025-03-03 16:51:08
9000468,20004,30009,2025-05-06,SELL,53.379149,135.49499,0.0,USD,2025-05-06 10:28:12
9000469,20004,30010,2025-07-25,BUY,21.23913,128.146127,0.668295,USD,2025-07-25 12:55:12
9000470,20012,30010,2025-03-31,SELL,17.565532,117.164268,0.0,USD,2025-03-31 16:38:20
9000471,20007,30029,2025-08-11,BUY,0.042135,44186.556331,2.348345,USD,2025-08-11 15:05:02
9000472,20010,30035,2025-04-09,BUY,20.515747,102.814527,0.005863,USD,2025-04-09 11:46:15
9000473,20008,30004,2025-02-01,SELL,5.932075,151.854498,0.30703,USD,2025-02-01 16:17:27
9000474,20004,30019,2025-02-28,BUY,73.033672,117.881646,1.617854,USD,2025-02-28 10:22:05
9000475,20013,30025,2025-12-20,SELL,25.177726,90.905755,0.989952,USD,2025-12-20 13:53:55
9000476,20007,30030,2025-11-28,SELL,0.516519,2658.364573,1.237081,USD,2025-11-28 17:44:00
9000477,20013,30008,2025-11-25,SELL,25.264506,161.067468,0.956913,USD,2025-11-25 15:40:58
9000478,20011,30033,2025-07-14,BUY,0.291548,0.583683,1.493224,USD,2025-07-14 13:47:31
9000479,20003,30035,2025-05-13,BUY,7.957719,106.216831,0.453331,USD,2025-05-13 10:49:53
9000480,20014,30015,2025-04-06,SELL,22.374181,126.089608,2.016832,USD,2025-04-06 11:46:12
9000481,20009,30034,2026-01-04,BUY,9.408222,104.848961,0.900831,USD,2026-01-04 15:30:24
9000482,20006,30014,2025-12-30,BUY,48.033943,110.801855,0.606752,USD,2025-12-30 12:20:52
9000483,20006,30035,2025-10-16,SELL,14.566629,99.617491,1.853798,USD,2025-10-16 09:38:24
9000484,20005,30005,2025-06-14,BUY,38.817684,170.565688,0.0,USD,2025-06-14 18:56:01
9000485,20009,30022,2025-12-03,BUY,58.895876,453.237343,1.261327,USD,2025-12-03 09:00:23
9000486,20004,30004,2025-05-22,BUY,57.778731,180.355311,0.0,USD,2025-05-22 17:54:35
9000487,20012,30006,2025-12-01,BUY,64.389741,368.794024,0.515425,USD,2025-12-01 15:41:16
9000488,20002,30023,2025-07-18,BUY,79.118403,214.846945,2.05295,USD,2025-07-18 16:17:41
9000489,20007,30006,2025-07-29,SELL,22.098926,392.290556,1.797236,USD,2025-07-29 18:50:55
9000490,20003,30006,2025-05-25,SELL,34.824259,344.716691,1.11182,USD,2025-05-25 17:54:59
9000491,20003,30030,2025-02-08,SELL,0.326854,2608.000372,0.680726,USD,2025-02-08 10:54:57
9000492,20001,30014,2025-08-12,SELL,10.783836,138.351715,0.380326,USD,2025-08-12 10:34:49
9000493,20013,30001,2025-11-21,SELL,11.981174,238.99683,0.444244,USD,2025-11-21 18:15:27
9000494,20001,30010,2025-07-28,SELL,23.828513,97.5318,0.376377,USD,2025-07-28 12:13:13
9000495,20007,30032,2025-06-13,SELL,0.499595,310.429028,0.292565,USD,2025-06-13 09:53:46
9000496,20005,30006,2025-08-16,BUY,22.64506,415.000009,0.933763,USD,2025-08-16 15:14:43
9000497,20011,30026,2025-04-24,BUY,75.874596,69.319875,1.282428,USD,2025-04-24 09:15:22
9000498,20006,30016,2025-12-17,BUY,51.027793,124.974866,1.910346,USD,2025-12-17 09:40:40
9000499,20007,30007,2025-01-20,SELL,65.805603,222.129544,2.322996,USD,2025-01-20 14:38:09
9000500,20007,30026,2025-08-31,SELL,34.653804,75.917219,1.221097,USD,2025-08-31 11:46:41
9000501,20003,30012,2025-03-14,BUY,57.300584,126.997334,0.909328,USD,2025-03-14 18:01:35
9000502,20002,30007,2025-01-30,BUY,5.403527,209.485361,1.802943,USD,2025-01-30 13:47:42
9000503,20005,30024,2025-05-17,BUY,32.384446,57.308664,1.504483,USD,2025-05-17 12:16:16
9000504,20005,30030,2025-07-04,SELL,0.176597,2479.866111,0.0,USD,2025-07-04 18:44:16
9000505,20002,30020,2025-04-28,BUY,10.077601,123.533984,1.000497,USD,2025-04-28 16:55:46
9000506,20011,30009,2025-08-10,BUY,59.76851,117.294596,0.862604,USD,2025-08-10 12:25:24
9000507,20010,30026,2025-07-10,SELL,28.78034,64.060249,1.100134,USD,2025-07-10 09:11:48
9000508,20008,30003,2026-01-15,SELL,27.798404,874.023717,1.919032,USD,2026-01-15 12:15:23
9000509,20013,30001,2025-03-07,BUY,47.0903,182.245988,2.581179,USD,2025-03-07 12:15:06
9000510,20009,30014,2025-11-12,BUY,3.122545,117.907429,2.767078,USD,2025-11-12 12:02:51
9000511,20004,30026,2025-01-19,BUY,42.478898,71.876725,0.290336,USD,2025-01-19 10:43:25
9000512,20005,30028,2025-11-17,BUY,67.288876,55.121305,0.168774,USD,2025-11-17 10:19:19
9000513,20011,30003,2025-07-19,SELL,52.2287,659.358694,0.755392,USD,2025-07-19 19:53:29
9000514,20005,30007,2025-03-06,BUY,7.656885,223.567567,0.7329,USD,2025-03-06 15:58:04
9000515,20011,30015,2025-07-28,SELL,10.409416,137.735683,0.697569,USD,2025-07-28 18:20:07
9000516,20005,30011,2025-12-11,SELL,21.941421,114.835701,1.758074,USD,2025-12-11 18:11:37
9000517,20012,30034,2025-07-05,SELL,40.767028,104.765124,0.513524,USD,2025-07-05 18:12:33
9000518,20010,30021,2025-08-19,SELL,10.591778,456.23915,1.153858,USD,2025-08-19 18:33:05
9000519,20008,30011,2025-06-06,BUY,42.025703,112.010299,1.387204,USD,2025-06-06 16:35:28
9000520,20010,30012,2025-09-27,SELL,45.095524,113.268447,0.670115,USD,2025-09-27 10:29:38
9000521,20004,30024,2025-12-26,BUY,3.900323,66.957242,0.0,USD,2025-12-26 15:57:05
9000522,20001,30024,2025-03-09,BUY,49.520713,55.43244,1.330841,USD,2025-03-09 15:23:32
9000523,20011,30018,2025-08-25,BUY,16.401703,125.020846,2.102773,USD,2025-08-25 18:25:24
9000524,20011,30023,2025-08-31,BUY,57.806974,236.011249,0.145633,USD,2025-08-31 15:39:32
9000525,20005,30002,2025-02-04,BUY,69.003116,392.340121,1.90315,USD,2025-02-04 16:07:29
9000526,20012,30010,2025-12-26,SELL,56.36839,110.68039,1.711265,USD,2025-12-26 12:41:18
9000527,20002,30030,2025-10-19,BUY,0.066428,2424.564584,0.334905,USD,2025-10-19 10:56:47
9000528,20005,30026,2025-07-18,BUY,45.178232,77.292364,0.70943,USD,2025-07-18 18:11:01
9000529,20011,30028,2025-04-09,BUY,54.966029,45.218242,1.08691,USD,2025-04-09 15:39:59
9000530,20009,30032,2025-10-15,SELL,0.377868,380.076463,1.195487,USD,2025-10-15 13:45:49
9000531,20010,30007,2025-02-26,BUY,13.233748,212.358928,0.135246,USD,2025-02-26 18:36:22
9000532,20013,30021,2025-09-11,BUY,61.75583,450.292419,0.746857,USD,2025-09-11 12:39:15
9000533,20005,30025,2025-11-13,BUY,7.849819,104.005366,1.601709,USD,2025-11-13 14:27:55
